LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3,default,total_bill,total_payment,debt_ratio,avg_delay,payment_ratio
130000,1,2,2,29,0,0,0,30857,43333,0,13333,0,0,0,74190,13333,0.5706923077,0,0.1797142472
180000,2,2,1,30,0,0,2,149218,217602,96169,10915,5,5050,0,462989,15970,2.572161111,0.6666666667,0.0344932601
30000,1,2,1,39,1,2,0,30559,26457,27469,129,1456,1000,0,84485,2585,2.816166667,1,0.03059714742
170000,2,2,2,34,-1,-1,-1,8069,2855,11744,2855,11900,5886,1,22668,20641,0.1333411765,-1,0.9105787895
240000,1,1,1,29,-1,-1,-1,17882,367,-200,403,4838,4638,0,18049,9879,0.07520416667,-1,0.5473433431
70000,1,1,2,31,0,0,0,52440,55961,63341,5000,10000,3000,0,171742,18000,2.453457143,0,0.1048083754
110000,2,1,2,28,1,-1,-1,-81,200,400,500,400,46952,1,519,47852,0.004718181818,-0.3333333333,92.20038536
20000,2,3,1,23,1,2,2,14428,14310,0,480,0,0,1,28738,480,1.4369,1.666666667,0.0167026237
210000,2,1,2,30,-1,-1,-1,7056,2881,1166,3033,1172,13940,0,11103,18145,0.05287142857,-1,1.634242997
20000,2,2,2,21,0,0,0,20040,17850,13560,1499,1099,333,0,51450,2931,2.5725,0,0.05696793003
360000,2,2,1,43,-1,-1,-1,1999,10145,4005,10145,4723,19158,0,16149,34026,0.04485833333,-1,2.10700353
80000,1,3,1,59,0,0,0,71720,73024,74297,3234,3075,1126,0,219041,7435,2.7380125,0,0.03394341699
170000,2,1,2,34,0,0,0,55623,49216,46239,2253,1888,1200,0,151078,5341,0.8886941176,0,0.03535259932
70000,2,2,2,30,0,0,0,3878,4957,6209,1300,1500,380,0,15044,3180,0.2149142857,0,0.2113799521
110000,1,2,1,30,0,0,-1,26000,9000,63853,1500,63853,1500,0,98853,66853,0.8986636364,-0.3333333333,0.676287012
10000,2,1,2,27,0,0,0,8128,8470,10255,1400,2500,500,0,26853,4400,2.6853,0,0.1638550627
60000,2,1,2,23,0,0,0,17191,17864,18408,1700,1600,1000,0,53463,4300,0.89105,0,0.08042945589
220000,1,1,1,39,0,0,0,38647,27796,12372,2017,3000,1000,0,78815,6017,0.35825,0,0.07634333566
50000,1,1,2,33,0,0,0,21171,22698,14125,2028,2000,4000,0,57994,8028,1.15988,0,0.1384281133
50000,2,2,2,22,0,-1,-1,1470,627,14596,627,14596,5000,0,16693,20223,0.33386,-0.6666666667,1.211465884
70000,2,2,2,26,0,0,0,23790,23880,24843,1425,1388,883,0,72513,3696,1.0359,0,0.05097017087
180000,1,2,2,26,0,0,0,145574,108617,102711,3907,3600,3415,0,356902,10922,1.982788889,0,0.03060223815
60000,1,1,2,31,2,2,2,60705,62352,60745,3200,0,4580,1,183802,7780,3.063366667,2,0.04232815747
100000,2,2,1,40,2,2,2,44421,45504,46157,2100,1700,1800,1,136082,5600,1.36082,2,0.04115165856
500000,1,2,2,28,0,0,0,24677,28287,32988,7013,8071,3013,0,85952,18097,0.171904,0,0.2105477476
50000,1,2,2,38,0,0,0,26533,16426,0,1000,0,0,0,42959,1000,0.85918,0,0.02327800926
340000,2,2,2,27,-1,-1,-1,24583,1954,11271,1964,11337,6591,0,37808,19892,0.1112,-1,0.5261320355
450000,1,1,2,31,-1,-1,-1,3960,4397,2177,4412,2180,17895,0,10534,24487,0.02340888889,-1,2.324568065
160000,1,1,2,31,-1,-1,-1,813,1351,0,1351,0,2773,0,2164,4124,0.013525,-1,1.905730129
180000,1,2,1,33,0,0,-1,177017,107267,11426,20135,12099,70000,0,295710,102234,1.642833333,-0.3333333333,0.3457238511
50000,1,2,1,25,1,-1,0,-8,37230,10496,18631,1000,0,1,47718,19631,0.95436,0,0.4113961189
500000,1,2,1,38,1,2,0,91662,88467,90193,0,4500,7200,0,270322,11700,0.540644,1,0.04328171588
80000,2,2,2,23,-1,-1,0,3796,7913,7012,7913,1000,9000,0,18721,17913,0.2340125,-0.6666666667,0.9568399124
280000,1,3,1,49,-1,-1,-1,4792,3410,2295,3410,2295,3105,0,10497,8810,0.03748928571,-1,0.8392874155
240000,2,4,1,41,2,2,2,239633,242710,229923,9000,0,18000,0,712266,27000,2.967775,2,0.03790718636
20000,2,1,2,24,0,0,0,15036,16069,16774,1580,1280,770,0,47879,3630,2.39395,0,0.0758161198
50000,1,2,2,27,0,0,0,46858,22534,18131,2000,4131,1000,0,87523,7131,1.75046,0,0.08147572638
100000,2,1,1,42,2,2,2,46195,47166,46112,2000,0,3900,1,139473,5900,1.39473,2,0.04230209431
80000,2,2,2,34,1,3,2,84054,82194,78715,3,5,1075,1,244963,1083,3.0620375,2,0.004421075836
150000,2,1,2,40,-1,-1,-1,7296,1819,1012,1819,1012,0,1,10127,2831,0.06751333333,-1,0.2795497186
220000,1,2,2,30,1,2,2,105348,106432,102996,4268,3251,2900,1,314776,10419,1.4308,1.666666667,0.03309972806
270000,2,2,2,34,0,0,0,131310,123737,115927,6000,5700,3800,0,370974,15500,1.373977778,0,0.04178190385
230000,2,3,2,25,0,0,0,26214,26504,20010,2000,1067,0,0,72728,3067,0.3162086957,0,0.04217082829
140000,2,2,1,30,0,0,2,106298,111040,122612,6451,15000,1100,1,339950,22551,2.428214286,0.6666666667,0.06633622592
180000,1,2,2,40,-1,-1,-1,4289,1000,0,1000,0,0,0,5289,1000,0.02938333333,-1,0.1890716582
140000,2,2,2,27,1,2,2,28332,27464,-200,0,28,70000,0,55596,70028,0.3971142857,1.666666667,1.259587021
30000,1,2,2,35,0,0,2,20290,24727,24031,5100,0,1949,1,69048,7049,2.3016,0.6666666667,0.1020884023
80000,1,2,1,36,0,0,0,25028,26054,20344,3033,3379,0,0,71426,6412,0.892825,0,0.08977123176
140000,1,2,2,30,0,0,0,131026,130023,76098,5006,2169,1651,0,337147,8826,2.408192857,0,0.02617849187
20000,1,3,2,38,0,0,0,18878,19286,18977,1318,1289,647,0,57141,3254,2.85705,0,0.05694685077
360000,1,1,1,37,-1,-1,-1,797,357,759,360,759,0,0,1913,1119,0.005313888889,-1,0.5849451124
130000,2,1,2,28,-2,-2,-2,9821,8582,0,8611,0,0,1,18403,8611,0.1415615385,-2,0.4679128403
70000,2,1,1,36,1,2,0,31919,31123,32203,0,1600,3000,1,95245,4600,1.360642857,1,0.0482964985
300000,1,1,2,41,-1,-1,-1,2930,1610,0,1610,0,800,0,4540,2410,0.01513333333,-1,0.5308370044
500000,1,2,2,32,-2,-2,-2,71731,75357,62407,25487,76651.02,50132,0,209495,152270.02,0.41899,-2,0.7268432182
20000,1,2,2,30,0,0,0,39508,16063,17090,2546,1300,700,0,72661,4546,3.63305,0,0.06256451191
140000,1,2,1,45,-1,3,2,104144,106179,106947,5200,4000,4000,1,317270,13200,2.266214286,1.333333333,0.04160494216
400000,2,2,2,27,1,-2,-1,0,0,890,0,890,0,0,890,890,0.002225,-0.6666666667,1
30000,2,2,2,28,0,0,0,15280,16230,17153,1500,1500,780,1,48663,3780,1.6221,0,0.07767708526
50000,1,1,1,33,2,2,0,12632,13131,14817,1000,2000,7000,0,40580,10000,0.8116,1.333333333,0.2464268112
380000,1,2,1,38,0,0,0,88112,91640,93480,4569,4000,3000,0,273232,11569,0.7190315789,0,0.04234130702
360000,2,2,2,27,-2,-2,-1,5497,3300,512,3000,512,2000,1,9309,5512,0.02585833333,-1.666666667,0.5921151574
620000,2,1,2,52,-1,-1,-1,31400,32166,17206,32335,17244,70000,0,80772,119579,0.1302774194,-1,1.480451146
200000,1,3,1,69,0,0,0,83858,66979,65728,3207,3042,2100,0,216565,8349,1.082825,0,0.03855193591
20000,2,2,1,25,-1,2,0,19744,19137,19476,0,1200,0,1,58357,1200,2.91785,0.3333333333,0.02056308583
170000,2,1,2,29,-1,-1,-1,5539,337,11277,1147,11477,0,1,17153,12624,0.1009,-1,0.7359645543
250000,2,1,2,26,0,0,0,195126,199972,205635,9500,10800,12018,0,600733,32318,2.402932,0,0.05379761059
120000,2,2,2,25,1,-2,-2,0,0,0,0,0,0,1,0,0,0,-1,0
150000,1,3,1,46,0,0,0,96396,98366,99456,4073,3404,2722,0,294218,10199,1.961453333,0,0.03466477238
200000,2,3,1,41,2,0,0,199802,195038,129415,9231,4872,2894,0,524255,16997,2.621275,0.6666666667,0.03242124539
200000,1,1,1,39,0,0,0,91415,79928,23532,20387,2023,5060,0,194875,27470,0.974375,0,0.1409621552
180000,2,1,1,44,0,0,0,97925,98817,98495,4303,4200,3500,0,295237,12003,1.640205556,0,0.0406554734
500000,2,1,2,34,0,0,0,119451,143348,159291,26000,20000,70000,0,422090,116000,0.84418,0,0.2748229051
20000,2,2,2,24,0,0,0,13867,14834,15931,1500,1450,369,0,44632,3319,2.2316,0,0.07436368525
500000,1,2,1,39,0,0,0,342548,290244,250186,8628,6242,70000,1,882978,84870,1.765956,0,0.09611791007
80000,2,1,1,47,-1,-1,-1,15739,17253,35369,17253,35369,18351,0,68361,70973,0.8545125,-1,1.03820892
80000,2,3,2,23,0,0,2,71988,76940,68255,6200,2000,2,0,217183,8202,2.7147875,0.6666666667,0.03776538679
360000,1,1,2,30,0,0,0,36590,29751,22581,1400,1000,1000,0,88922,3400,0.2470055556,0,0.03823575718
230000,2,1,2,28,-1,-1,-1,12089,2306,13827,2306,13835,11686,0,28222,27827,0.1227043478,-1,0.9860038268
70000,1,2,2,32,3,2,0,21986,21351,22090,0,1400,1000,1,65427,2400,0.9346714286,1.666666667,0.03668210372
20000,1,2,2,25,-2,-2,-1,1000,0,16668,0,25464,0,0,17668,25464,0.8834,-1.666666667,1.441249717
250000,2,2,1,37,0,0,0,215928,221963,224949,9510,8160,8364,0,662840,26034,2.65136,0,0.0392764468
400000,1,2,2,33,0,0,0,61705,58018,52383,3000,3000,3000,0,172106,9000,0.430265,0,0.0522933541
420000,2,1,1,30,-1,-1,-1,3790,19292,15068,19292,15087,37435,0,38150,71814,0.09083333333,-1,1.882411533
320000,1,2,2,37,0,0,-1,31989,35554,85376,5001,76651.02,5001,0,152919,86653.02,0.477871875,-0.3333333333,0.5666596041
30000,1,1,2,25,0,0,0,29108,29806,30477,1800,1800,1300,1,89391,4900,2.9797,0,0.05481536173
470000,1,1,2,30,0,0,0,290137,294980,276255,15128,12235,10123,0,861372,37486,1.832706383,0,0.0435189442
70000,1,1,2,31,1,2,2,65779,34480,33632,3000,0,3000,1,133891,6000,1.912728571,1.666666667,0.04481257142
70000,2,2,2,23,-1,0,0,18193,19241,19346,1352,1237,545,1,56780,3134,0.8111428571,-0.3333333333,0.05519549137
30000,2,1,2,25,0,0,0,22399,25859,26540,5000,1500,499,0,74798,6999,2.493266667,0,0.09357202064
30000,2,2,1,22,1,2,2,14274,14367,13296,1000,0,0,1,41937,1000,1.3979,1.666666667,0.02384529175
30000,2,2,1,45,2,2,2,30330,30948,29480,1400,0,928,1,90758,2328,3.025266667,2,0.02565063135
70000,1,2,2,35,0,0,0,67306,69023,69340,3400,2310,1600,0,205669,7310,2.938128571,0,0.03554254652
20000,2,3,2,50,0,0,0,16350,17382,18488,1300,1400,1000,0,52220,3700,2.611,0,0.0708540789
210000,1,2,2,31,2,2,0,200332,195530,176634,0,6800,4900,1,572496,11700,2.726171429,1.333333333,0.02043682401
170000,2,1,1,36,-1,-1,-1,1000,1000,3000,1000,3000,0,0,5000,4000,0.02941176471,-1,0.8
300000,1,2,2,31,-1,-1,-1,86267,78176,48163,66522.18,48408,13538,0,212606,128468.18,0.7086866667,-1,0.6042547247
10000,2,2,2,24,0,0,0,7199,8275,9232,1350,1270,300,1,24706,2920,2.4706,0,0.1181899134
50000,2,1,2,24,-2,-2,-2,220,220,677,220,677,1200,0,1117,2097,0.02234,-2,1.877350045
200000,2,2,1,30,1,2,0,35706,34064,30519,1500,2547,2500,0,100289,6547,0.501445,1,0.06528133694
220000,2,1,2,36,-1,-1,-2,2978,125,15064,125,15064,101,0,18167,15290,0.08257727273,-1.333333333,0.8416359333
400000,2,2,1,34,-1,-1,0,14986,25772,12621,25772,1500,13983,0,53379,41255,0.1334475,-0.6666666667,0.7728694805
260000,2,1,2,30,-1,-1,-1,449,1340,0,1340,0,0,0,1789,1340,0.006880769231,-1,0.7490217999
10000,2,2,1,37,0,-1,0,10000,7419,7392,7419,1400,1000,0,24811,9819,2.4811,-0.3333333333,0.3957518842
140000,1,1,2,28,0,0,0,23702,23917,24460,1457,1000,435,0,72079,2892,0.51485,0,0.04012264321
50000,1,3,2,43,0,0,0,97348,49221,29457,3711,1060,212,0,176026,4983,3.52052,0,0.02830831809
330000,2,2,1,42,0,0,0,18516,24202,32912,10000,10000,5000,0,75630,25000,0.2291818182,0,0.3305566574
130000,2,1,2,29,-2,-2,-2,-81,-200,0,0,200,2115,1,-281,2315,-0.002161538462,-2,0
360000,2,1,2,33,-2,-1,2,0,883,887,883,4,26514,0,1770,27401,0.004916666667,-0.3333333333,15.48079096
450000,1,1,2,28,-1,0,0,9845,11991,17111,3000,10000,3000,0,38947,16000,0.08654888889,-0.3333333333,0.4108146969
500000,1,1,2,36,-1,-1,0,15401,23032,54759,23128,40105,52221,0,93192,115454,0.186384,-0.6666666667,1.238883166
240000,1,2,1,33,-1,-1,-1,8383,3470,2220,3470,2220,2220,0,14073,7910,0.0586375,-1,0.5620692105
60000,2,2,2,29,1,2,0,9045,7910,6770,1000,1000,1000,0,23725,3000,0.3954166667,1,0.1264488936
340000,1,2,1,42,0,0,0,76166,83909,169911,10000,76651.02,5000,0,329986,91651.02,0.9705470588,0,0.2777421466
500000,2,2,1,53,-1,-1,-1,7855,17481,12021,17512,12021,70000,0,37357,99533,0.074714,-1,2.664373478
270000,2,2,1,33,0,0,0,121065,96197,92217,3500,3349,3400,1,309479,10249,1.146218519,0,0.03311694816
50000,1,2,2,33,0,0,0,24060,17474,18297,1400,1183,2000,0,59831,4583,1.19662,0,0.07659908743
20000,1,3,2,29,0,0,0,11455,12866,5596,2000,1500,2000,0,29917,5500,1.49585,0,0.1838419628
130000,2,1,1,36,-1,-1,-1,9164,4603,5000,4605,5000,1500,0,18767,11105,0.1443615385,-1,0.5917301647
200000,2,1,1,55,0,0,0,110778,111431,96867,3796,4262,2645,1,319076,10703,1.59538,0,0.03354373253
360000,2,2,2,25,0,0,0,336179,173781,161223,6781,7226,5032,0,671183,19039,1.864397222,0,0.02836633228
90000,2,2,1,55,0,-1,-1,15000,1055,-180,1055,0,2500,1,15875,3555,0.1763888889,-0.6666666667,0.2239370079
200000,2,1,1,50,-1,-1,-1,1662,2482,19272,2482,19272,10004,0,23416,31758,0.11708,-1,1.356252135
80000,2,1,1,43,-1,-1,-1,21057,2282,-185,2282,0,0,0,23154,2282,0.289425,-1,0.09855748467
30000,2,3,1,45,1,2,2,29334,28198,29497,0,2457,0,0,87029,2457,2.900966667,1.666666667,0.02823196865
50000,1,2,2,28,0,0,0,48566,47893,48760,2000,2313,813,0,145219,5126,2.90438,0,0.03529841136
50000,1,2,2,33,0,0,0,53282,50936,49911,3000,2300,715,1,154129,6015,3.08258,0,0.03902575116
450000,2,1,1,69,-1,-1,-1,2000,0,1173,0,1173,0,1,3173,1173,0.007051111111,-1,0.3696816893
130000,2,2,1,37,0,0,0,3811,8692,10467,5000,2000,0,1,22970,7000,0.1766923077,0,0.30474532
350000,1,1,2,33,0,0,0,53562,49396,42968,2045,1660,1338,0,145926,5043,0.4169314286,0,0.0345586119
20000,1,3,2,22,-2,-2,-1,20732,19981,431,2,431,20355,1,41144,20788,2.0572,-1.666666667,0.5052498542
170000,1,2,2,27,0,0,0,21958,22572,14549,1300,2000,1000,0,59079,4300,0.3475235294,0,0.07278389952
240000,2,2,1,38,1,2,0,47320,46392,51652,0,6000,4059,0,145364,10059,0.6056833333,1,0.06919870119
130000,1,1,2,30,0,0,0,77939,78524,63421,3916,3000,3000,0,219884,9916,1.691415385,0,0.04509650543
360000,2,1,1,28,1,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,0
10000,1,2,2,26,1,3,3,9526,9240,8950,0,0,0,0,27716,0,2.7716,2.333333333,0
10000,2,3,1,42,2,0,0,8965,8640,9412,1228,1000,192,1,27017,2420,2.7017,0.6666666667,0.08957323167
200000,2,3,2,70,-1,-1,-1,7109,9999,5300,10025,5300,0,0,22408,15325,0.11204,-1,0.683907533
150000,2,2,1,35,0,0,0,39883,41045,41701,1806,1462,2000,0,122629,5268,0.8175266667,0,0.04295884334
50000,1,4,2,33,0,0,0,47423,33843,31251,1600,1600,1200,0,112517,4400,2.25034,0,0.03910520188
40000,1,2,2,26,1,2,2,39826,40690,32183,1900,390,8000,0,112699,10290,2.817475,1.666666667,0.09130515799
400000,1,1,2,42,-2,-2,-2,4279,100815,15906,66522.18,15942,70000,0,121000,152464.18,0.3025,-2,1.260034545
80000,1,2,2,25,-1,2,-1,832,416,832,0,832,0,1,2080,832,0.026,0,0.4
50000,1,2,2,28,-1,2,-1,2809,187,3135,0,3141,2,0,6131,3143,0.12262,0,0.5126406785
170000,1,2,2,42,0,0,0,142118,144803,133868,7040,6165,5004,0,420789,18209,2.475229412,0,0.0432734696
190000,1,3,2,34,0,0,0,47713,49242,52394,3000,5000,5000,0,149349,13000,0.7860473684,0,0.08704443953
20000,1,2,1,62,0,0,0,19724,19581,0,1000,0,20500,1,39305,21500,1.96525,0,0.5470041979
30000,2,1,2,23,1,3,2,12271,11791,11305,0,0,1100,0,35367,1100,1.1789,2,0.03110244013
20000,1,1,2,29,0,0,0,14492,15759,17371,1500,2000,651,0,47622,4151,2.3811,0,0.08716559573
390000,2,2,2,48,0,0,0,171189,176989,178698,10000,10000,8004,0,526876,28004,1.350964103,0,0.05315102605
100000,2,3,2,66,0,0,0,82583,83398,85103,3035,3100,3100,1,251084,9235,2.51084,0,0.03678051967
50000,1,2,1,34,0,0,0,44849,41873,28077,2550,1636,1000,1,114799,5186,2.29598,0,0.04517460953
120000,2,3,1,54,0,0,0,67094,69010,70683,3000,3000,2300,0,206787,8300,1.723225,0,0.0401379197
80000,2,1,2,24,-1,-1,-1,329,49,317,500,320,900,0,695,1720,0.0086875,-1,2.474820144
340000,2,2,2,39,0,0,0,132749,134235,128079,5290,6706,3003,0,395063,14999,1.16195,0,0.03796609655
110000,2,2,2,23,0,0,0,111271,111532,107998,6000,4016,3000,0,330801,13016,3.007281818,0,0.03934691854
90000,2,2,1,42,-1,-1,-2,390,0,-200,0,0,0,0,190,0,0.002111111111,-1.333333333,0
10000,1,2,2,26,0,0,0,2989,3454,2917,2000,1000,29,1,9360,3029,0.936,0,0.3236111111
160000,1,2,2,28,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,0
170000,1,1,2,34,1,2,2,23535,22876,25674,0,3503,0,0,72085,3503,0.4240294118,1.666666667,0.0485954082
440000,2,2,1,28,-2,-2,-2,8325,-200,-200,0,752,34000,0,7925,34752,0.01801136364,-2,4.38511041
310000,1,1,2,32,0,0,0,6023,23782,26024,18000,3000,1500,0,55829,22500,0.1800935484,0,0.4030163535
110000,1,2,1,55,0,0,0,106670,108727,107386,6000,3300,3012,0,322783,12312,2.934390909,0,0.03814327273
50000,1,3,2,23,1,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,0
100000,2,1,1,39,2,2,2,97284,99542,99898,4700,2950,3100,1,296724,10750,2.96724,2,0.03622895351
350000,2,1,2,29,0,0,0,42518,31386,24540,1740,1000,452,0,98444,3192,0.2812685714,0,0.03242452562
310000,2,2,2,27,1,2,0,192910,188501,190938,0,7000,15001,0,572349,22001,1.846287097,1,0.03843983304
120000,2,2,1,40,0,0,0,109399,109397,36850,3900,1700,1500,0,255646,7100,2.130383333,0,0.02777277955
50000,2,3,1,25,1,-1,0,-81,40819,11143,48000,3009,1000,0,51881,52009,1.03762,0,1.002467185
300000,1,1,2,32,1,2,2,10566,11293,12000,1200,1200,9427,0,33859,11827,0.1128633333,1.666666667,0.3493015151
130000,2,2,2,29,2,2,0,172094,156589,145398,0,3300,2500,0,474081,5800,3.646776923,1.333333333,0.01223419627
260000,1,1,2,30,-1,-1,-1,1943,855,7288,855,7288,1055,0,10086,9198,0.03879230769,-1,0.9119571684
490000,1,1,2,35,-2,-2,-2,-13,2639,1610,2652,1618,1237,0,4236,5507,0.008644897959,-2,1.300047214
500000,1,1,1,43,-1,-1,-1,14872,53132,74478,53421,74559,1343,0,142482,129323,0.284964,-1,0.9076444744
30000,2,1,2,25,-2,-2,-2,9634,4476,8830,7,7002,13,0,22940,7022,0.7646666667,-2,0.3061028771
60000,2,1,2,31,0,0,0,32632,34099,35525,2000,2000,3900,1,102256,7900,1.704266667,0,0.07725708027
140000,2,2,1,45,0,0,0,55444,57549,60971,3000,5000,2000,0,173964,10000,1.2426,0,0.05748315743
180000,2,1,2,30,0,0,0,149525,152460,154206,7320,6100,9710,0,456191,23130,2.534394444,0,0.050702447
20000,1,1,2,23,0,0,0,18436,19219,6140,1500,1000,0,0,43795,2500,2.18975,0,0.05708414203
50000,2,2,1,29,0,0,2,40117,45598,44570,6138,0,3618,1,130285,9756,2.6057,0.6666666667,0.07488198948
400000,2,2,2,30,2,0,0,24054,25381,26085,1624,1328,1022,0,75520,3974,0.1888,0.6666666667,0.05262182203
20000,1,3,2,24,1,-1,0,0,5536,18884,5536,14000,137,0,24420,19673,1.221,0,0.8056101556
430000,2,2,1,43,-1,-1,-1,8894,11198,14861,11198,14861,1400,0,34953,27459,0.08128604651,-1,0.7855978028
400000,2,1,1,32,-2,-2,-2,110,532,2651,587,2651,0,0,3293,3238,0.0082325,-2,0.9832979046
200000,2,2,2,36,-1,-1,-1,694,2695,660,2721,660,2315,1,4049,5696,0.020245,-1,1.406767103
10000,2,2,2,22,-1,-1,0,656,8748,9644,10128,1200,400,0,19048,11728,1.9048,-0.6666666667,0.6157076858
80000,1,3,2,43,2,2,0,76292,77465,78834,3006,5250,33,0,232591,8289,2.9073875,1.333333333,0.0356376644
140000,2,1,2,28,0,0,0,115743,117357,112527,5000,5000,3600,0,345627,13600,2.468764286,0,0.03934877773
20000,2,2,2,28,2,2,0,24611,18920,13124,0,1200,7500,1,56655,8700,2.83275,1.333333333,0.1535610273
340000,2,2,1,33,2,-1,-1,411,10983,8548,11038,8591,11246,0,19942,30875,0.05865294118,0,1.548239896
230000,2,2,1,44,-1,-1,-1,5630,390,5090,390,5090,19394,1,11110,24874,0.04830434783,-1,2.238883888
120000,2,2,1,37,-1,2,0,200,200,42200,0,42000,200,0,42600,42200,0.355,0.3333333333,0.9906103286
210000,2,1,1,34,0,0,0,8011,5832,7906,1126,2400,200,0,21749,3726,0.1035666667,0,0.1713182215
80000,2,1,2,25,0,0,0,45392,46723,41986,5000,2000,2000,0,134101,9000,1.6762625,0,0.06711359349
150000,1,1,2,31,-1,-1,-1,3084,-1,600,0,601,4102,0,3683,4703,0.02455333333,-1,1.27694814
130000,2,2,1,53,0,0,0,126750,119997,108738,5996,4148,2477,0,355485,12621,2.7345,0,0.03550360775
20000,1,1,2,35,-1,2,2,17007,16200,0,0,0,8303,1,33207,8303,1.66035,1,0.2500376427
200000,2,2,1,29,0,0,0,204541,170572,80620,7186,3900,3900,0,455733,14986,2.278665,0,0.03288328912
200000,1,1,2,29,-1,-1,-1,99,99,99,99,99,99,0,297,297,0.001485,-1,1
80000,2,1,2,22,0,0,0,78028,79347,76022,3200,2229,1900,0,233397,7329,2.9174625,0,0.0314014319
80000,1,2,2,30,-1,-1,-1,2688,2208,0,2208,0,1000,1,4896,3208,0.0612,-1,0.6552287582
500000,1,1,1,44,-1,-1,-1,150758,62931,21296,63256,21408,19996,0,234985,104660,0.46997,-1,0.4453901313
50000,1,2,1,43,2,2,2,15641,15105,16545,0,2000,1000,1,47291,3000,0.94582,2,0.06343701761
200000,2,1,1,44,-1,-1,-1,798,4130,6952,4150,6952,827,0,11880,11929,0.0594,-1,1.004124579
80000,1,2,1,45,0,0,0,4089,5015,2521,1042,1000,531,0,11625,2573,0.1453125,0,0.2213333333
50000,1,2,2,26,0,0,0,47169,48197,47738,1804,1746,1681,0,143104,5231,2.86208,0,0.03655383497
130000,1,2,2,37,0,0,0,117471,104341,96395,3857,3734,2924,0,318207,10515,2.447746154,0,0.03304452762
310000,2,1,1,35,-1,-1,0,2948,62593,152141,62635,76651.02,4017,0,217682,143303.02,0.7022,-0.6666666667,0.6583135951
190000,1,2,1,37,2,-1,0,2461,8040,9640,8040,2000,0,1,20141,10040,0.1060052632,0.3333333333,0.498485676
100000,1,2,2,29,0,0,0,70878,72753,58789,3100,2640,2000,1,202420,7740,2.0242,0,0.03823732833
230000,2,1,1,38,-1,-1,0,2130,62469,62583,62469,5000,2000,0,127182,69469,0.5529652174,-0.6666666667,0.546217232
70000,2,2,2,25,0,0,0,66174,67555,25059,3000,2000,2400,1,158788,7400,2.2684,0,0.04660301786
500000,2,1,1,30,0,0,-1,8371,8759,5574,1015,5584,6348,0,22704,12947,0.045408,-0.3333333333,0.570251938
50000,1,2,1,36,2,2,2,49732,48658,51802,0,4000,7,1,150192,4007,3.00384,2,0.02667918398
120000,1,2,2,35,1,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,0
80000,2,2,1,39,0,0,0,51644,53177,52446,3000,2037,2000,0,157267,7037,1.9658375,0,0.0447455601
50000,2,2,1,34,0,0,2,11367,10982,10243,3000,1000,1000,0,32592,5000,0.65184,0.6666666667,0.1534118802
350000,1,2,2,51,0,0,0,39943,40859,45398,1859,5398,5634,0,126200,12891,0.3605714286,0,0.1021473851
60000,2,2,2,29,0,0,0,60000,60594,57606,3100,2000,3000,0,178200,8100,2.97,0,0.04545454545
200000,2,1,1,47,-1,-1,-1,935,1418,-2,1418,0,122,1,2351,1540,0.011755,-1,0.6550404083
50000,2,2,2,23,0,0,0,45078,44291,39408,3000,3000,947,0,128777,6947,2.57554,0,0.05394596861
90000,2,2,1,43,-2,-2,-2,7489,5798,15112,5833,15114,0,0,28399,20947,0.3155444444,-2,0.7375963942
360000,1,2,2,31,-1,-1,-1,744,9613,18748,9667,18781,6729,0,29105,35177,0.08084722222,-1,1.208623948
440000,2,2,2,25,2,2,0,225416,220405,226731,0,10000,10000,1,672552,20000,1.528527273,1.333333333,0.02973747755
170000,2,2,1,52,0,0,0,168516,168529,169956,6791,7333,4218,0,507001,18342,2.982358824,0,0.03617744344
190000,2,2,1,33,0,0,0,142272,143386,141711,8007,8000,8000,0,427369,24007,2.249310526,0,0.05617393868
290000,1,1,2,29,1,-2,-2,0,0,0,0,0,0,1,0,0,0,-1,0
210000,1,1,2,37,1,-1,-1,0,1422,0,1422,0,0,0,1422,1422,0.006771428571,-0.3333333333,1
20000,1,1,2,24,0,-1,-1,3395,2296,396,2296,396,396,1,6087,3088,0.30435,-0.6666666667,0.5073106621
400000,2,1,1,35,-2,-2,-2,10043,17883,9322,18057,9368,15771,0,37248,43196,0.09312,-2,1.159686426
360000,2,1,1,32,1,-2,-2,0,0,0,0,0,0,1,0,0,0,-1,0
250000,1,1,1,53,1,-1,-1,0,4190,21500,4190,25690,0,1,25690,29880,0.10276,-0.3333333333,1.163098482
30000,1,2,1,30,0,0,0,27836,28998,29480,2000,1200,1000,0,86314,4200,2.877133333,0,0.04865954538
280000,2,1,1,47,0,0,0,257561,270827,212405,20000,15000,0,0,740793,35000,2.645689286,0,0.04724666675
70000,2,3,1,59,2,2,2,68766,70772,71622,3700,2604,0,1,211160,6304,3.016571429,2,0.02985413904
70000,1,1,2,26,0,0,0,35666,18116,18397,5000,17831,17262,0,72179,40093,1.031128571,0,0.5554662714
